customer_tweet_id,customer_text,customer_time,amazon_tweet_id,amazon_reply,amazon_time
324225,@AmazonHelp So how can o get a gift card for someone in Europe?,Sat Oct 07 15:06:18 +0000 2017,324227,"@193235 Which website would they need it for? Amazon.fr, Amazon.de., https://t.co/ykTUEmdsQA? ^GR",Sat Oct 07 15:21:26 +0000 2017
324228,@AmazonHelp They will be using it from France.,Sat Oct 07 15:58:58 +0000 2017,324229,@193235 Understood. You would need to purchase the Gift Card from amazon.fr to allow them to use it from amazon.fr. ^JE,Sat Oct 07 16:03:00 +0000 2017
324230,@AmazonHelp Great! Thanks!  Is it possible to purchase an actual card from there that I can include in a birthday card or does it have to be email only?,Sat Oct 07 16:25:12 +0000 2017,324231,"@193235 Yes, it is possible, you can purchase via this link : https://t.co/VTfWg5EB60. Thank you ^RA",Sat Oct 07 16:47:00 +0000 2017
324221,"@115850 order id-402-4902132-3775509  how this paymnt can be done when no delivery boy came to my add.
Allahabad delvry system is poor. https://t.co/jGqMCKUqen",Sat Oct 07 14:47:57 +0000 2017,324222,@193234 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN,Sat Oct 07 15:02:26 +0000 2017
324233,@115850 the slightest mistake of pressing the wrong button is not accepted by you. What kind of creul creatures are you guys,Sat Oct 07 13:18:35 +0000 2017,324232,@193236 Certainly didn't intend for this to happen. Could you please let us know what went wrong? ^SB,Sat Oct 07 15:02:26 +0000 2017
322905,"@115850 it was A Redmi 4A 
Which i place my order on 5th OCT sale 
Now sale will be 14th Oct..

Therefore i will hv to wait thats the isue",Sat Oct 07 14:47:27 +0000 2017,324234,@192642 Sorry for the hassle. Please place a new order for the product. ^HN,Sat Oct 07 15:01:59 +0000 2017
324236,"@115850 I want my order to be delivered today else cancel the order no use of prime
membership
Order
407-7611937-1951563
It's frustrating",Sat Oct 07 14:47:23 +0000 2017,324235,@193237 Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,Sat Oct 07 15:01:00 +0000 2017
324236,"@115850 I want my order to be delivered today else cancel the order no use of prime
membership
Order
407-7611937-1951563
It's frustrating",Sat Oct 07 14:47:23 +0000 2017,324237,@193237 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN,Sat Oct 07 15:00:41 +0000 2017
324241,"@115850 Awful post sales service, I hv rqstd for a return/refund of a single product 7 times bt failed and on my next attempt u blocked me https://t.co/D0ftdi9Uaj",Sat Oct 07 14:46:46 +0000 2017,324238,@193238 Sorry for the hassle Vineet. You can also choose to chat with us or drop an email to us. ^HN,Sat Oct 07 15:00:00 +0000 2017
324239,@AmazonHelp And yes already dropped in an email through Amazon app.. still no reply.,Sat Oct 07 17:15:53 +0000 2017,324242,"@193238 Our team replies within 6 hours, Vineet. Has this time frame passed? ^HD",Sat Oct 07 17:49:32 +0000 2017
324244,@AmazonHelp Let me know how to take this forward as being a prime member I didn't expected this from Amazon.,Sat Oct 07 18:10:00 +0000 2017,324245,"@193238 In case, you've haven't received, please write from here: https://t.co/vlvfJr4nN9. [2/2] ^HA",Sat Oct 07 18:27:00 +0000 2017
324244,@AmazonHelp Let me know how to take this forward as being a prime member I didn't expected this from Amazon.,Sat Oct 07 18:10:00 +0000 2017,324246,@193238 I get your concern. Please check here: https://t.co/8DAc10S7ww for the response. [1/2] ^HA,Sat Oct 07 18:26:35 +0000 2017
324248,"Dear @117795, this is how my new book arrived. Tossed into a box with 2 cases of cat food and no protection. https://t.co/F3tvYJxGoe",Sat Oct 07 14:51:16 +0000 2017,324247,@193239 Oh no! I'm sorry your book arrived like this! We'd like to look at available options with you here: https://t.co/bLRvboXDBH ^KP,Sat Oct 07 14:59:40 +0000 2017
324250,Nice work @115830 in leaving my package in a “safe place” for the second time this week! #askingtobestolen https://t.co/UicjX0qzXg,Sat Oct 07 14:50:58 +0000 2017,324249,@193240 I'm sorry your parcel was left like that! Use the link to contact in so we can take your feedback: https://t.co/dNXwBZPiM6 ^GL,Sat Oct 07 14:59:33 +0000 2017
324337,@115825 @AmazonHelp Gibt es bei Euch #Probleme beim #Streaming-&gt;die #Ladezeiten sind sehr lang über die #App in #IOS11,Sat Oct 07 15:30:29 +0000 2017,324336,"@193267 Du kannst das versuchen: https://t.co/My5rk17xQ2 Falls es weiterhin nicht klappt, zur Prüfugn per: https://t.co/MBAcWSvzBH ^MH",Sat Oct 07 15:44:00 +0000 2017
324339,@115850 #apanidukaan #bewakoofbananeki dukaan https://t.co/NFtmFA8PtU,Sat Oct 07 13:24:58 +0000 2017,324338,"@181609 I'm sorry for the delay, Nitesh. Could you confirm contacting our support team here: https://t.co/T6y6Xlutbs? ^VN",Sat Oct 07 15:42:00 +0000 2017
324342,I don’t understand how @115830 is so much worse than the US version. Drivers dont bother calling so orders get returned! 😡twice in 3 days!,Sat Oct 07 15:35:43 +0000 2017,324340,"@193268 I'm sorry for the troubles with your order, Nikki! Please contact us by Phone/Chat: https://t.co/JzP7hlA23B Keep us posted! ^FR",Sat Oct 07 15:41:01 +0000 2017
324344,"@115821 complete unprofessional behaaviour, before the date if delivery order is cancelled, humiliated, and no response taken..
Thumbs down",Sat Oct 07 15:15:57 +0000 2017,324343,@193269 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Sat Oct 07 15:40:40 +0000 2017
324346,@AmazonHelp An ordr placed bfor 5 days nt yt shipped. Im expecting better service. Copyrights of worst service r reserved by @118702 only!,Sat Oct 07 15:16:49 +0000 2017,324345,@171430 Could you let us know if we've missed the estimates mentioned here: https://t.co/pYHdlcj0Ot ? ^SG(2/2),Sat Oct 07 15:40:00 +0000 2017
324352,@115850 Thanks a lot. Fell prey to your Amazon Prime marketing tactics. Now the product will be delivered 2 days late. Providing false upd https://t.co/C2uMNVICK6,Sat Oct 07 15:12:18 +0000 2017,324348,"@193270 Tejas, please know, not all items are eligible for Prime shipping, for such items customers get free standard shipping. ^MS",Sat Oct 07 15:40:00 +0000 2017
324350,@AmazonHelp Product was ordered under 1 day delivery i.e. by 7th oct. Order no.171-8171429-1600307 .,Sat Oct 07 15:48:06 +0000 2017,324353,@193270 Please don’t provide your order details as it is personal information. Our page is visible to the public.2/2^HN,Sat Oct 07 16:15:35 +0000 2017
324355,@AmazonHelp They were not able to help that is why i am here. It ws a bday gift I don't think i can reschedule the birthday by 2 days like your parcels.,Sun Oct 08 03:07:21 +0000 2017,324356,"@193270 That's a terrible miss from our end. I'd like to assist you with this, please fill this form here: https://t.co/GIJyeYqKE0. ^PS",Sun Oct 08 03:35:28 +0000 2017
324350,@AmazonHelp Product was ordered under 1 day delivery i.e. by 7th oct. Order no.171-8171429-1600307 .,Sat Oct 07 15:48:06 +0000 2017,324354,@193270 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. 1/2^HN,Sat Oct 07 16:15:35 +0000 2017
324346,@AmazonHelp An ordr placed bfor 5 days nt yt shipped. Im expecting better service. Copyrights of worst service r reserved by @118702 only!,Sat Oct 07 15:16:49 +0000 2017,324347,@171430 We ship and dispatch the order as per the estimates mentioned while placing the order. (1/2),Sat Oct 07 15:40:00 +0000 2017
324359,@115830 you have sent me a textbook I ordered where over half of the pages are COMPLETELY BLANK.,Sat Oct 07 15:29:46 +0000 2017,324357,@193271 Oh no! We have a return process here: https://t.co/lTwAhwytQx This will also provide your avail return or replacement options. ^RA,Sat Oct 07 15:38:13 +0000 2017
324358,"@AmazonHelp Thanks. I will be returning, I understand you will be paying return postage ?",Sat Oct 07 17:12:41 +0000 2017,324360,"@193271 You will not be charged for return shipping due to our error, Toby! Keep us posted if you need us for anything! ^FR",Sat Oct 07 17:23:00 +0000 2017
324364,"@115850 How one should trust Amazon, when it cannot even deliver to its Prime members on agreed date.",Sat Oct 07 15:18:23 +0000 2017,324362,@193272 I'm sorry about the trouble with the delivery. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA,Sat Oct 07 15:36:00 +0000 2017
324363,"@AmazonHelp your support team has been giving ""delivered by tomorrow"" excuse. @119351",Mon Oct 09 07:07:31 +0000 2017,324365,"@193272 here: https://t.co/beaaDm0muc, we'll get back to you soon. (2/2)^AP",Mon Oct 09 08:27:26 +0000 2017
324363,"@AmazonHelp your support team has been giving ""delivered by tomorrow"" excuse. @119351",Mon Oct 09 07:07:31 +0000 2017,324366,@193272 I'm sorry you've not received your order yet. We'd like to work on it. Kindly fill in your details (1/2)^AP,Mon Oct 09 08:27:26 +0000 2017
324368,@AmazonHelp necesito confirmar mi dirección y tarjeta de credito pero no tengo Fax para enviar la documentación necesito un email. Que hago?,Sat Oct 07 15:26:28 +0000 2017,324367,"@186697 Te comento que en este caso, por lo sensible de la información, es necesario que sea enviada utilizando medio indicado (1/2)",Sat Oct 07 15:34:00 +0000 2017
324368,@AmazonHelp necesito confirmar mi dirección y tarjeta de credito pero no tengo Fax para enviar la documentación necesito un email. Que hago?,Sat Oct 07 15:26:28 +0000 2017,324369,@186697 (2/2) por los especialistas en cuentas. Más detalles aquí: https://t.co/F0yfH0yRl9. ^LG,Sat Oct 07 15:33:36 +0000 2017
324372,@AmazonHelp Apps up to date and haven’t opened it since I last rebooted my phone so it wouldn’t have been in a frozen state,Sat Oct 07 15:26:11 +0000 2017,324371,"@193273 Try uninstalling and reinstalling the app. If that doesn't work, contact in using this link: https://t.co/qy3J24VGxb ^GL",Sat Oct 07 15:33:34 +0000 2017
324374,@AmazonHelp I notice a possible glitch on the sign in page of your iPhone app https://t.co/iZx8z4vSMh,Sat Oct 07 15:12:48 +0000 2017,324373,@193273 Have you tried shutting down the app and re-launching it. Is the app on your device the most updated one? ^GL,Sat Oct 07 15:25:25 +0000 2017
324378,"Hey @115850, does prime benefit include delayed deliveries?",Sat Oct 07 15:20:54 +0000 2017,324375,@193274 Sorry for the hassle. Did we miss anything? ^HN,Sat Oct 07 15:33:34 +0000 2017
324381,@AmazonHelp Repeated complaints to @115850 have yielded no results.,Sun Oct 08 13:29:29 +0000 2017,324382,@193274 Sorry to know that. Please provide the necessary info here:https://t.co/GIJyeYqKE0 and we'll connect with you on this. ^MP,Sun Oct 08 15:20:37 +0000 2017
324385,"@115821 Question: When in your affiliate program, can you post 'your link' anywhere on the internet and get credit? Or would just website?",Sat Oct 07 15:13:15 +0000 2017,324383,@193276 Our guidelines do not allow postings on any site that is not your own. More info is available here: https://t.co/Xxwh6RjD7p ^RA,Sat Oct 07 15:33:00 +0000 2017
324388,"Hello! Expected a parcel today, I am currently out and have checked the tracker. It says parcel has been received by me? Help! @AmazonHelp",Sat Oct 07 15:26:43 +0000 2017,324386,@193277 Oh no! That's not good. Have you tried the tips listed here: https://t.co/ZiiPC3H4IF to help locate your order? ^KP,Sat Oct 07 15:32:32 +0000 2017
324387,@AmazonHelp I'll have to check this when I get home and let you know. I've not had a text/email etc to even say the parcel is delivered.,Sat Oct 07 15:35:53 +0000 2017,324389,@193277 We want to make sure you receive your parcel. Please keep us posted when you've had the opportunity to check. ^JF,Sat Oct 07 15:47:35 +0000 2017
324390,@AmazonHelp I've got It!!,Sat Oct 07 22:22:27 +0000 2017,324391,@193277 Hooray! Thanks for the update! Let us know if we can assist you with anything else! ^GL,Sat Oct 07 22:24:28 +0000 2017
324393,"@121284 How much longer do I have to wait, just give me my invitation so that I can purchase my own #AmazonEcho 
""Alexa, come home"" https://t.co/Eo70TJHF67",Sat Oct 07 13:22:06 +0000 2017,324392,"@127180 We send a limited number of invitations each week to customers, so keep an eye on your inbox. ^VN",Sat Oct 07 15:32:27 +0000 2017
324397,@115850 @AmazonHelp Pathetic experience with ur delivery as Order# 406-3337694-5036344 not delivered on time. CSE can't track order,Sat Oct 07 13:27:36 +0000 2017,324395,@193278 here: https://t.co/GIJyeYqKE0 and we'll check the details. ^JC (2/2),Sat Oct 07 15:31:44 +0000 2017
324396,@AmazonHelp Done,Sat Oct 07 16:20:56 +0000 2017,324398,"@193278 Thanks for confirming. As we've received your details, we're working on it. We'll reach out to you soon with an update. ^VN",Sat Oct 07 18:00:01 +0000 2017
324399,@AmazonHelp It’s been 10 hours to your reply. May i know when you will be reverting?,Sun Oct 08 04:23:30 +0000 2017,324400,"@193278 You should've received an e-mail from us, please check your mailbox for any updates. ^HT",Sun Oct 08 05:49:00 +0000 2017
324401,"@AmazonHelp What a reply 4m @115821. For a delivery dat was supposed to happen on last Friday, i am told to wait for 2 more days.   #customerexperience https://t.co/z8QKaFChku",Sun Oct 08 13:06:40 +0000 2017,324402,"@193278 sent to you so that we can assist you further. Adding to this, we don't have any compensation policy. 2/2 ^NK",Sun Oct 08 14:42:00 +0000 2017
324405,@AmazonHelp When did I asked for compensation? @115821 let’s not presume things on customers behalf. You can assist me by delivering the package asap,Sun Oct 08 14:44:47 +0000 2017,324406,@193278 Sorry for the hassle. Request you to write back to the email you've received from our team and we will revert on the same. ^SQ,Sun Oct 08 17:50:00 +0000 2017
324401,"@AmazonHelp What a reply 4m @115821. For a delivery dat was supposed to happen on last Friday, i am told to wait for 2 more days.   #customerexperience https://t.co/z8QKaFChku",Sun Oct 08 13:06:40 +0000 2017,324403,"@193278 I understand you're upset, Kapil. Request you to reply to the email correspondence that was sent by our team so that we 1/2 ^NK",Sun Oct 08 14:42:00 +0000 2017
324397,@115850 @AmazonHelp Pathetic experience with ur delivery as Order# 406-3337694-5036344 not delivered on time. CSE can't track order,Sat Oct 07 13:27:36 +0000 2017,324409,@193278 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,Sat Oct 07 15:31:33 +0000 2017
324412,hi @115850 i want to return a phone i bought from you guys but the app just says that Tech will help you.I wish to buy a diff phone instd.,Sat Oct 07 15:15:32 +0000 2017,324411,@193279 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Sat Oct 07 15:31:32 +0000 2017
324414,@115821 I have a question please,Sat Oct 07 15:20:38 +0000 2017,324413,"@149760 Sure! How can we help you today, Julie? ^LB",Sat Oct 07 15:31:02 +0000 2017
324416,"@AmazonHelp Since my aunt ordered the item &amp; my mom received it, this is the order number: #408-6999002-3347555. Please look into the matter.",Sat Oct 07 15:11:48 +0000 2017,324415,@193280 Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public. ^MS,Sat Oct 07 15:30:00 +0000 2017
324419,@AmazonHelp You sent a horrible delivery boy right now! Talked horribly to my mother &amp; was not ready to give change either! Not done!,Mon Oct 02 09:25:15 +0000 2017,324418,@193280 https://t.co/r8OjOjMdND as we would like to investigate this further. (2/2) ^VM,Mon Oct 02 09:43:30 +0000 2017
324416,"@AmazonHelp Since my aunt ordered the item &amp; my mom received it, this is the order number: #408-6999002-3347555. Please look into the matter.",Sat Oct 07 15:11:48 +0000 2017,324417,"@193280 I do get you being upset. However, please connect with us via the link provided earlier. ^MS",Sat Oct 07 15:28:53 +0000 2017
324422,@115850 I placed an order for a purifier and I received a damaged product and now u guys are now replacing it.M sick of such behaviour,Sat Oct 07 15:12:42 +0000 2017,324420,@193281 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Sat Oct 07 15:28:26 +0000 2017
324421,@AmazonHelp Plus i have already called customer care and they are not authorised to solve it i,Sat Oct 07 16:23:34 +0000 2017,324423,@193281 We'd like to take a closer look and help. Please drop your details here: https://t.co/GIJyeYqKE0. We'll reach out to you. ^VN,Sat Oct 07 18:12:00 +0000 2017
324425,@AmazonHelp It says sold by Amazon EU,Sat Oct 07 15:17:51 +0000 2017,324424,@193282 Please let us look into this and go over options by using this link: https://t.co/JzP7hlA23B ^DO,Sat Oct 07 15:27:32 +0000 2017
324427,@AmazonHelp @115830 received this today but no earrings in the box? 🤔😩 https://t.co/sd1WVaFnCy,Sat Oct 07 15:04:04 +0000 2017,324426,"@193282 Oh no! Was the parcel dispatched from Amazon or third-party seller? If unsure, please see: https://t.co/aaDyEz1VgE ^CS",Sat Oct 07 15:16:39 +0000 2017
324430,"QQ - if we replace our Firestick, will the new one automatically retrieve the previous one’s settings? Saved Watched places? @AmazonHelp",Sat Oct 07 14:57:02 +0000 2017,324428,"@143245 Hey there! Are you referring to your Watchlist?If so, then yes, it will transfer over. More info: https://t.co/MDEb6uu2Xu ^NM",Sat Oct 07 15:27:32 +0000 2017
324429,@AmazonHelp Kind of. But also what apps are installed and log ins perhaps?,Sat Oct 07 21:01:46 +0000 2017,324431,@143245 I think it would be better to look into the apps over the phone and address any other questions. https://t.co/hApLpMlfHN ^EZ,Sat Oct 07 21:11:00 +0000 2017
324433,@115850 @115851  #AmazonIndia,Sat Oct 07 15:14:03 +0000 2017,324432,@193283 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,Sat Oct 07 15:27:00 +0000 2017
324436,@117086 amo muito vocês ❤️ eu nem tinha notado que foram adicionados vaaaaarios ebooks novos ao kindle unlimited inclusive Augusto Cury 😍,Sat Oct 07 15:21:57 +0000 2017,324435,@123478 O amor é mútuo 💖 Procuramos ter sempre o que você precisa 🤗 ^LG,Sat Oct 07 15:26:28 +0000 2017
324439,"@118919 orders not going through since last night, on app as well as on desktop. Internal error message being displayed",Sat Oct 07 15:12:24 +0000 2017,324437,@193284 That seems to be strange. Kindly clear the cache memory of your device and try again. Do keep us posted. ^CB,Sat Oct 07 15:25:56 +0000 2017
324438,@AmazonHelp Still no luck. https://t.co/aGHOTTtI4I,Sat Oct 07 17:44:56 +0000 2017,324440,@193284 Could you please try uninstalling and reinstalling the app? This usually works in fixing errors. ^ZH,Sat Oct 07 18:11:30 +0000 2017
324442,Gracias @116875 me encanta!!😍 https://t.co/TbPreGr9Ez,Sat Oct 07 15:21:34 +0000 2017,324441,"@193285 Nos alegra saber que ya recibiste tu pedido, Rocio 🤗 ¿Ya sabes cuándo empezarás la lectura? ^LG",Sat Oct 07 15:25:25 +0000 2017
324169,"@115817 @115821 Yeah it’s ok. UPS driver on my route must have a problem with me for some reason.  I don’t know why, all I do is pay his salary.",Sat Oct 07 15:16:24 +0000 2017,324443,@193222 We're can always submit your feedback to our delivery team for review. Just send us an e-mail here: https://t.co/hApLpMlfHN ^KP,Sat Oct 07 15:24:33 +0000 2017
324447,Hey @115850 how do you expect us to trust your delivery executive when you and your response team themselves have no clue of them. (1/2),Sat Oct 07 13:27:09 +0000 2017,324445,@193286 We want to ensure we fix this. Could you please let us know what went wrong. We will sort it for you. ^SB,Sat Oct 07 15:23:28 +0000 2017
324446,@AmazonHelp Please look at complaints registered for Order #407-4330002-1760315 @115850,Sat Oct 07 15:35:58 +0000 2017,324448,@193286 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,Sat Oct 07 16:50:34 +0000 2017
324446,@AmazonHelp Please look at complaints registered for Order #407-4330002-1760315 @115850,Sat Oct 07 15:35:58 +0000 2017,324449,@193286 We're unable to access your account over Twitter. Kindly share your details here: https://t.co/GIJyeYqKE0 ^JC,Sat Oct 07 16:48:00 +0000 2017
324451,@AmazonHelp Hey I specified not a Saturday delivery and now your driver is going to get turned away and my package handed to a diff conpany,Sat Oct 07 15:07:30 +0000 2017,324450,@193287 We'd like to look into your options. Please contact us here: https://t.co/qy3J24VGxb ^AF,Sat Oct 07 15:23:00 +0000 2017
324454,"@115825 Hab seit gestern Abend Probleme sowohl beim Starten, als auch beim Abspielen. Gibt es z.Z. irgendwelche bekannte Störungen?",Sat Oct 07 14:54:24 +0000 2017,324452,"@193288 Falls Neustart von Router/ Streaminggerät nicht hilft, am besten telefonisch zur Klärung über: https://t.co/MBAcWSvzBH ^MH",Sat Oct 07 15:22:30 +0000 2017
324397,@115850 @AmazonHelp Pathetic experience with ur delivery as Order# 406-3337694-5036344 not delivered on time. CSE can't track order,Sat Oct 07 13:27:36 +0000 2017,324410,"@193278 Sorry for the delay in delivery, Kapil. I'd like to take a closer look at this, please fill in your details ^JC (1/2)",Sat Oct 07 15:21:47 +0000 2017
324456,"Dear @117093 @116935 @AmazonHelp @117795 @116618 you make my world go round, I love you, you complete me #lovehearts",Sat Oct 07 15:07:07 +0000 2017,324455,@132756 Thanks for the kind words! We love hearing this from our customers! Have a super weekend! ^FR,Sat Oct 07 15:21:00 +0000 2017
324458,@AmazonHelp PLEASE HELP. my account has been hacked. i’ve sent a dm about all the info,Sat Oct 07 14:56:00 +0000 2017,324457,"@193289 We've responded to your DM. We can continue either here or there, it's up to you! ^LB",Sat Oct 07 15:20:28 +0000 2017
324460,@115850  Why refund so late this order? #407-6568100-3189931,Sat Oct 07 15:16:25 +0000 2017,324459,@193290 Sorry about that. Kindly get in touch with us here: https://t.co/Z1yMp1iKFP and we’ll be glad to help you. ^AG,Sat Oct 07 15:20:00 +0000 2017
324463,@115821 sucks Promisd 24 hr delivry hasn't delivered. Cust Servce promisd  delivery by 8 2night now say 24 hrs more. This 3rd time it happnd,Sat Oct 07 15:10:33 +0000 2017,324461,"@193291 Sorry for the hassle. Please share your details here: https://t.co/vlvfJr4nN9
 and I'll get back to you. ^HN",Sat Oct 07 15:19:26 +0000 2017
324462,@AmazonHelp Already spoke to Cust Ser. Unhelpful,Sat Oct 07 15:35:05 +0000 2017,324464,"@193291 Sorry about the bad experience, please drop in the details here: https://t.co/cllwXc2HeK and we'll reach out. ^MS",Sat Oct 07 16:04:30 +0000 2017
324468,#Amazon @AmazonHelp What has happened to Amazon Prime deliveries. Should be next day. Now had 3 where either not arrived or are delayed,Sat Oct 07 15:04:27 +0000 2017,324465,@193292 We don't want to let you down! Have we missed our expected delivery date here: https://t.co/aaDyEz1VgE ? ^JE,Sat Oct 07 15:19:00 +0000 2017
324466,@AmazonHelp Last delivery expected never arrived as “undeliverable” on 5 October Not for first time. Simply not good enough service,Sat Oct 07 15:40:45 +0000 2017,324469,@193292 We'd like to review your order and look into your options with you here: https://t.co/qy3J24VGxb ^AF,Sat Oct 07 15:48:28 +0000 2017
324471,@AmazonHelp Parcel is probably at Local depot and will not now be delivered until Monday. Is this Prime service?? Why pay for a service not delivering,Sat Oct 07 16:21:45 +0000 2017,324473,"@193292 2/2 review, but speaking with your local delivery supervisor directly is best for immediate resolution. ^KP",Sat Oct 07 16:34:29 +0000 2017
324475,@AmazonHelp Items not delivered today despite #Amazon again staying on tracking as out for delivery! Will I ever receive these items?,Mon Oct 09 15:57:32 +0000 2017,324478,@193292 I'm sorry for any delay. Our couriers deliver all the way up to 9PM. Let us know if you need any more help. Thanks. ^EM,Mon Oct 09 16:02:01 +0000 2017
324479,@AmazonHelp When will I receive these items?,Mon Oct 09 16:15:43 +0000 2017,324481,"@193292 We do not have account access to say, so please contact live support here: https://t.co/J5cVftJLZO for best review. ^TM",Mon Oct 09 16:24:28 +0000 2017
324471,@AmazonHelp Parcel is probably at Local depot and will not now be delivered until Monday. Is this Prime service?? Why pay for a service not delivering,Sat Oct 07 16:21:45 +0000 2017,324474,@193292 1/2 Have you tried speaking with Royal Mail about this ongoing issue? We can submit your feedback to our delivery team for,Sat Oct 07 16:34:28 +0000 2017
324483,Way to go saving the planet @115821 I'm sure you could have found a smaller box for a battery https://t.co/QFNliSGKy9,Sat Oct 07 15:05:13 +0000 2017,324482,"@193293 We're always looking for ways to improve, Louise, &amp; providing packing feedback here will help: https://t.co/TuriGw2K9Y 😁 ^FR",Sat Oct 07 15:19:00 +0000 2017
324485,Where is the offer @115850 ? Regular price lower than Deal price. Is this what you call offer? @AmazonHelp #AmazonGreatIndianFestival https://t.co/476Hc96U9M,Sat Oct 07 15:10:07 +0000 2017,324484,"@146416 to offer you the lowest price, may result in fluctuations in our prices over time. 2/2^HN",Sat Oct 07 15:18:34 +0000 2017
324485,Where is the offer @115850 ? Regular price lower than Deal price. Is this what you call offer? @AmazonHelp #AmazonGreatIndianFestival https://t.co/476Hc96U9M,Sat Oct 07 15:10:07 +0000 2017,324486,@146416 Pricing and offers are decision of the sellers. The constantly changing marketplace and our efforts1/2^HN,Sat Oct 07 15:18:00 +0000 2017
324489,"@115850 
My order was supposed to be delivered end of the day today.
Its 8:30.

Doubt u work 24hrs a day.",Sat Oct 07 15:07:50 +0000 2017,324487,@193294 Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhyZiK1 ^CB.,Sat Oct 07 15:17:03 +0000 2017
324488,"@AmazonHelp Ur delivery dept has rescheduled the delivery &amp; disgustingly mentioned ""as per customer request""
Its too poor practice Mr @115851",Sat Oct 07 15:19:37 +0000 2017,324490,"@193294 That was unintended. However, could you confirm if you've reached out to our support team? ^MS",Sat Oct 07 15:45:28 +0000 2017
324491,"@AmazonHelp I have already.
What do you mean unintended?
U want ur service book to be clean by using this poor way of pointing to customer?",Sat Oct 07 16:03:32 +0000 2017,324492,@193294 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,Sat Oct 07 16:31:32 +0000 2017
324494,@AmazonHelp# Have placed order for Amazon Prime long back &amp; not yet delivered#Pls check and revert# https://t.co/NAxsvFDElq,Sat Oct 07 15:09:22 +0000 2017,324493,@193295 Sorry for the hassle. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,Sat Oct 07 15:17:00 +0000 2017
324496,@AmazonHelp m “Next day delivery” just came up as “unsuccessful”. Been outside my flat for an hour fixing something. No delivery attempted.,Sat Oct 07 15:01:34 +0000 2017,324495,@193296 I'm sorry for the trouble with your delivery. We'd like to help sort this here: https://t.co/JzP7hlA23B ^RA,Sat Oct 07 15:16:39 +0000 2017
324109,"Hi @115850,bogus update on ORDER # 402-9104796-0704307,no delivery attempted today,delivery person said because of RAIN.WHY WRONG update?",Sat Oct 07 14:49:36 +0000 2017,324111,"@193215 Also, please don't provide any personal/order details, as we consider it personal information. ^HT",Sat Oct 07 15:16:00 +0000 2017
325372,"Celebrating dussehra with this.
Thank you @115850 . https://t.co/n0zrqptwkc",Sun Oct 01 04:57:18 +0000 2017,325370,@193510 You're most welcome! Couldn't have picked a better one 💙 ^AB,Sun Oct 01 05:30:28 +0000 2017
325373,@AmazonHelp Will you give me a book I want?🤔,Sat Oct 07 16:03:22 +0000 2017,325374,@193510 You mean you want to buy the same and it's not in stock? ^CB,Sat Oct 07 16:33:35 +0000 2017
325375,@AmazonHelp I want to buy 'the four hour work week' but it is beyond my budget.;),Sat Oct 07 17:18:57 +0000 2017,325376,@193510 Wish we could do something here. But our hands are tied. You can save it in your 'saved item' list and buy later on ^CB,Sat Oct 07 19:17:29 +0000 2017
325406,"@115850 
Refund on order 407-3203290-5373105
Truly love ur service n d way u handled it. Kuddos!!! #LongLiveAmazon #greatcustomerservice",Sat Oct 07 15:27:23 +0000 2017,325405,@193512 Thank you thank you thank you! 😎 Actually all thanks are to you as we are where we are cause of [1/2] ^HA,Sat Oct 07 15:59:00 +0000 2017
325410,@115821 why do you let your employees package action figures with no care what so ever. the shipping box was too small &amp; was just crammed in,Sat Oct 07 15:52:21 +0000 2017,325409,@193513 Oh no! I hate to hear this! Was the item OK? We would love to get your feedback on the packaging here: https://t.co/u71ACh7ri6 ^FR,Sat Oct 07 15:57:28 +0000 2017
325412,"J'aime @120533 😍
Mitigeur Kludi de plus de 20 ans qui fuit. Je démonte : cartouche à changer. Je commande hier, je suis livré aujourd'hui.",Sat Oct 07 15:51:09 +0000 2017,325411,@193514 L'amour est partagé 💞 Merci d'avoir pris le temps de nous faire part de votre expérience d'achat et à très bientôt 😜^RA,Sat Oct 07 15:56:47 +0000 2017
